title,authors,published,url
A Deeper Insight into the UnDEMoN: Unsupervised Deep Network for Depth and Ego-Motion Estimation,"['Madhu Babu', 'Anima Majumder', 'Kaushik Das', 'Swagat Kumar']",2018-08-27T11:40:58Z,https://arxiv.org/abs/1809.00969v3
Adversarial Over-Sensitivity and Over-Stability Strategies for Dialogue Models,"['Tong Niu', 'Mohit Bansal']",2018-09-06T16:27:32Z,https://arxiv.org/abs/1809.02079v1
GANs beyond divergence minimization,['Alexia Jolicoeur-Martineau'],2018-09-06T18:00:26Z,https://arxiv.org/abs/1809.02145v1
On The Differential Privacy of Thompson Sampling With Gaussian Prior,"['Aristide C. Y. Tossou', 'Christos Dimitrakakis']",2018-06-24T18:37:09Z,https://arxiv.org/abs/1806.09192v1
Diversified Late Acceptance Search,"['Majid Namazi', 'Conrad Sanderson', 'M. A. Hakim Newton', 'M. M. A. Polash', 'Abdul Sattar']",2018-06-25T08:47:08Z,https://arxiv.org/abs/1806.09328v3
A Transferable Pedestrian Motion Prediction Model for Intersections with Different Geometries,"['Nikita Jaipuria', 'Golnaz Habibi', 'Jonathan P. How']",2018-06-25T13:19:45Z,https://arxiv.org/abs/1806.09444v1
Finding Optimal Solutions to Token Swapping by Conflict-based Search and Reduction to SAT,['Pavel Surynek'],2018-06-25T14:28:09Z,https://arxiv.org/abs/1806.09487v1
Predictive Maintenance for Industrial IoT of Vehicle Fleets using Hierarchical Modified Fuzzy Support Vector Machine,['Arindam Chaudhuri'],2018-06-24T18:09:52Z,https://arxiv.org/abs/1806.09612v1
The Foundations of Deep Learning with a Path Towards General Intelligence,['Eray Özkural'],2018-06-22T22:52:12Z,https://arxiv.org/abs/1806.08874v1
DALEX: explainers for complex predictive models,['Przemyslaw Biecek'],2018-06-23T06:28:38Z,https://arxiv.org/abs/1806.08915v2
An Inductive Formalization of Self Reproduction in Dynamical Hierarchies,['Janardan Misra'],2018-06-23T07:47:57Z,https://arxiv.org/abs/1806.08925v1
Research on Artificial Intelligence Ethics Based on the Evolution of Population Knowledge Base,"['Feng Liu', 'Yong Shi']",2018-06-09T17:01:27Z,https://arxiv.org/abs/1806.10095v3
The Art of Drafting: A Team-Oriented Hero Recommendation System for Multiplayer Online Battle Arena Games,"['Zhengxing Chen', 'Truong-Huy D Nguyen', 'Yuyu Xu', 'Chris Amato', 'Seth Cooper', 'Yizhou Sun', 'Magy Seif El-Nasr']",2018-06-26T17:59:09Z,https://arxiv.org/abs/1806.10130v1
Quadratic Decomposable Submodular Function Minimization,"['Pan Li', 'Niao He', 'Olgica Milenkovic']",2018-06-26T08:47:05Z,https://arxiv.org/abs/1806.09842v3
Probabilistic Inference Using Generators - The Statues Algorithm,['Pierre Denis'],2018-06-24T23:00:29Z,https://arxiv.org/abs/1806.09997v2
Towards Explainable and Controllable Open Domain Dialogue Generation with Dialogue Acts,"['Can Xu', 'Wei Wu', 'Yu Wu']",2018-07-19T06:41:05Z,https://arxiv.org/abs/1807.07255v2
ClariNet: Parallel Wave Generation in End-to-End Text-to-Speech,"['Wei Ping', 'Kainan Peng', 'Jitong Chen']",2018-07-19T08:15:41Z,https://arxiv.org/abs/1807.07281v3
Modeling Taxi Drivers' Behaviour for the Next Destination Prediction,"['Alberto Rossi', 'Gianni Barlacchi', 'Monica Bianchini', 'Bruno Lepri']",2018-07-21T16:31:03Z,https://arxiv.org/abs/1807.08173v2
Creativity and Artificial Intelligence: A Digital Art Perspective,"['Bo Xing', 'Tshilidzi Marwala']",2018-07-21T19:37:25Z,https://arxiv.org/abs/1807.08195v1
Learning Deep Hidden Nonlinear Dynamics from Aggregate Data,"['Yisen Wang', 'Bo Dai', 'Lingkai Kong', 'Sarah Monazam Erfani', 'James Bailey', 'Hongyuan Zha']",2018-07-22T05:59:41Z,https://arxiv.org/abs/1807.08237v2
Robot Learning in Homes: Improving Generalization and Reducing Dataset Bias,"['Abhinav Gupta', 'Adithyavairavan Murali', 'Dhiraj Gandhi', 'Lerrel Pinto']",2018-07-18T17:25:28Z,https://arxiv.org/abs/1807.07049v1
Question-Aware Sentence Gating Networks for Question and Answering,"['Minjeong Kim', 'David Keetae Park', 'Hyungjong Noh', 'Yeonsoo Lee', 'Jaegul Choo']",2018-07-20T07:35:43Z,https://arxiv.org/abs/1807.07964v1
Analyzing Hypersensitive AI: Instability in Corporate-Scale Machine Learning,"['Michaela Regneri', 'Malte Hoffmann', 'Jurij Kost', 'Niklas Pietsch', 'Timo Schulz', 'Sabine Stamm']",2018-07-17T14:02:14Z,https://arxiv.org/abs/1807.07404v1
Learning from Exemplars and Prototypes in Machine Learning and Psychology,"['Julian Zubek', 'Ludmila Kuncheva']",2018-06-04T14:05:07Z,https://arxiv.org/abs/1806.01130v1
Penalizing side effects using stepwise relative reachability,"['Victoria Krakovna', 'Laurent Orseau', 'Ramana Kumar', 'Miljan Martic', 'Shane Legg']",2018-06-04T16:30:17Z,https://arxiv.org/abs/1806.01186v2
Relational inductive bias for physical construction in humans and machines,"['Jessica B. Hamrick', 'Kelsey R. Allen', 'Victor Bapst', 'Tina Zhu', 'Kevin R. McKee', 'Joshua B. Tenenbaum', 'Peter W. Battaglia']",2018-06-04T16:45:19Z,https://arxiv.org/abs/1806.01203v1
MONAS: Multi-Objective Neural Architecture Search using Reinforcement Learning,"['Chi-Hung Hsu', 'Shu-Huan Chang', 'Jhao-Hong Liang', 'Hsin-Ping Chou', 'Chun-Hao Liu', 'Shih-Chieh Chang', 'Jia-Yu Pan', 'Yu-Ting Chen', 'Wei Wei', 'Da-Cheng Juan']",2018-06-27T08:12:01Z,https://arxiv.org/abs/1806.10332v2
Polynomial-time probabilistic reasoning with partial observations via implicit learning in probability logics,['Brendan Juba'],2018-06-28T21:33:34Z,https://arxiv.org/abs/1806.11204v1
Beyond One-hot Encoding: lower dimensional target embedding,"['Pau Rodríguez', 'Miguel A. Bautista', 'Jordi Gonzàlez', 'Sergio Escalera']",2018-06-28T07:34:14Z,https://arxiv.org/abs/1806.10805v1
Probably approximately correct learning of Horn envelopes from queries,"['Daniel Borchmann', 'Tom Hanika', 'Sergei Obiedkov']",2018-07-16T23:24:03Z,https://arxiv.org/abs/1807.06149v1
Evolving Large-Scale Data Stream Analytics based on Scalable PANFIS,"['Mahardhika Pratama', ""Choiru Za'in"", 'Eric Pardede']",2018-07-18T15:36:06Z,https://arxiv.org/abs/1807.06996v1
"The Mathematics of Changing one's Mind, via Jeffrey's or via Pearl's update rule",['Bart Jacobs'],2018-07-15T20:29:15Z,https://arxiv.org/abs/1807.05609v3
Teaching machines to understand data science code by semantic enrichment of dataflow graphs,"['Evan Patterson', 'Ioana Baldini', 'Aleksandra Mojsilovic', 'Kush R. Varshney']",2018-07-16T06:21:54Z,https://arxiv.org/abs/1807.05691v2
Preference-Based Monte Carlo Tree Search,"['Tobias Joppen', 'Christian Wirth', 'Johannes Fürnkranz']",2018-07-17T09:04:35Z,https://arxiv.org/abs/1807.06286v1
RuleMatrix: Visualizing and Understanding Classifiers with Rules,"['Yao Ming', 'Huamin Qu', 'Enrico Bertini']",2018-07-17T05:29:10Z,https://arxiv.org/abs/1807.06228v1
Following High-level Navigation Instructions on a Simulated Quadcopter with Imitation Learning,"['Valts Blukis', 'Nataly Brukhim', 'Andrew Bennett', 'Ross A. Knepper', 'Yoav Artzi']",2018-05-31T18:42:26Z,https://arxiv.org/abs/1806.00047v1
Efficient Low-rank Multimodal Fusion with Modality-Specific Factors,"['Zhun Liu', 'Ying Shen', 'Varun Bharadhwaj Lakshminarasimhan', 'Paul Pu Liang', 'Amir Zadeh', 'Louis-Philippe Morency']",2018-05-31T19:28:23Z,https://arxiv.org/abs/1806.00064v1
Technical Report: Inconsistency in Answer Set Programs and Extensions,['Christoph Redl'],2018-05-31T22:11:21Z,https://arxiv.org/abs/1806.00119v1
Program Synthesis Through Reinforcement Learning Guided Tree Search,"['Riley Simmons-Edler', 'Anders Miltner', 'Sebastian Seung']",2018-06-08T00:53:43Z,https://arxiv.org/abs/1806.02932v1
State Space Representations of Deep Neural Networks,"['Michael Hauser', 'Sean Gunn', 'Samer Saab', 'Asok Ray']",2018-06-11T00:26:13Z,https://arxiv.org/abs/1806.03751v3
"An Efficient, Generalized Bellman Update For Cooperative Inverse Reinforcement Learning","['Dhruv Malik', 'Malayandi Palaniappan', 'Jaime F. Fisac', 'Dylan Hadfield-Menell', 'Stuart Russell', 'Anca D. Dragan']",2018-06-11T06:06:43Z,https://arxiv.org/abs/1806.03820v1
What Knowledge is Needed to Solve the RTE5 Textual Entailment Challenge?,['Peter Clark'],2018-06-10T00:33:47Z,https://arxiv.org/abs/1806.03561v1
ML + FV = $\heartsuit$? A Survey on the Application of Machine Learning to Formal Verification,"['Moussa Amrani', 'Levi Lúcio', 'Adrien Bibal']",2018-06-10T07:29:41Z,https://arxiv.org/abs/1806.03600v2
An Approximation Algorithm for Risk-averse Submodular Optimization,"['Lifeng Zhou', 'Pratap Tokekar']",2018-07-24T21:10:50Z,https://arxiv.org/abs/1807.09358v2
LAPRAN: A Scalable Laplacian Pyramid Reconstructive Adversarial Network for Flexible Compressive Sensing Reconstruction,"['Kai Xu', 'Zhikang Zhang', 'Fengbo Ren']",2018-07-24T23:28:17Z,https://arxiv.org/abs/1807.09388v3
Finding Better Subword Segmentation for Neural Machine Translation,"['Yingting Wu', 'Hai Zhao']",2018-07-25T14:43:46Z,https://arxiv.org/abs/1807.09639v1
Visual Dynamics: Stochastic Future Generation via Layered Cross Convolutional Networks,"['Tianfan Xue', 'Jiajun Wu', 'Katherine L. Bouman', 'William T. Freeman']",2018-07-24T17:28:31Z,https://arxiv.org/abs/1807.09245v3
AceKG: A Large-scale Knowledge Graph for Academic Data Mining,"['Ruijie Wang', 'Yuchen Yan', 'Jialu Wang', 'Yuting Jia', 'Ye Zhang', 'Weinan Zhang', 'Xinbing Wang']",2018-07-23T08:57:44Z,https://arxiv.org/abs/1807.08484v2
Knowledge-based Transfer Learning Explanation,"['Jiaoyan Chen', 'Freddy Lecue', 'Jeff Z. Pan', 'Ian Horrocks', 'Huajun Chen']",2018-07-22T21:32:12Z,https://arxiv.org/abs/1807.08372v1
RAPIDNN: In-Memory Deep Neural Network Acceleration Framework,"['Mohsen Imani', 'Mohammad Samragh', 'Yeseong Kim', 'Saransh Gupta', 'Farinaz Koushanfar', 'Tajana Rosing']",2018-06-15T03:07:55Z,https://arxiv.org/abs/1806.05794v4
Power-Grid Controller Anomaly Detection with Enhanced Temporal Deep Learning,"['Zecheng He', 'Aswin Raghavan', 'Guangyuan Hu', 'Sek Chai', 'Ruby Lee']",2018-06-18T04:28:18Z,https://arxiv.org/abs/1806.06496v3
"HitNet: a neural network with capsules embedded in a Hit-or-Miss layer, extended with hybrid data augmentation and ghost capsules","['Adrien Deliège', 'Anthony Cioppa', 'Marc Van Droogenbroeck']",2018-06-18T07:08:11Z,https://arxiv.org/abs/1806.06519v1
A Self-Replication Basis for Designing Complex Agents,['Thommen George Karimpanal'],2018-05-18T03:57:41Z,https://arxiv.org/abs/1806.06010v1
A New COLD Feature based Handwriting Analysis for Ethnicity/Nationality Identification,"['Sauradip Nag', 'Palaiahnakote Shivakumara', 'Wu Yirui', 'Umapada Pal', 'Tong Lu']",2018-06-19T07:14:54Z,https://arxiv.org/abs/1806.07072v1
Instance-Level Explanations for Fraud Detection: A Case Study,"['Dennis Collaris', 'Leo M. Vink', 'Jarke J. van Wijk']",2018-06-19T09:42:36Z,https://arxiv.org/abs/1806.07129v1
SMarTplan: a Task Planner for Smart Factories,"['Arthur Bit-Monnot', 'Francesco Leofante', 'Luca Pulina', 'Erika Abraham', 'Armando Tacchella']",2018-06-19T10:01:48Z,https://arxiv.org/abs/1806.07135v1
Solving the Steiner Tree Problem in graphs with Variable Neighborhood Descent,"['Matthieu De Laere', 'San Tu Pham', 'Patrick De Causmaecker']",2018-06-13T21:39:20Z,https://arxiv.org/abs/1806.06685v1
"Biased Embeddings from Wild Data: Measuring, Understanding and Removing","['Adam Sutton', 'Thomas Lansdall-Welfare', 'Nello Cristianini']",2018-06-16T21:46:59Z,https://arxiv.org/abs/1806.06301v1
Incorporating Chinese Characters of Words for Lexical Sememe Prediction,"['Huiming Jin', 'Hao Zhu', 'Zhiyuan Liu', 'Ruobing Xie', 'Maosong Sun', 'Fen Lin', 'Leyu Lin']",2018-06-17T08:44:55Z,https://arxiv.org/abs/1806.06349v1
Non-Negative Networks Against Adversarial Attacks,"['William Fleshman', 'Edward Raff', 'Jared Sylvester', 'Steven Forsyth', 'Mark McLean']",2018-06-15T20:02:57Z,https://arxiv.org/abs/1806.06108v2
TrQuery: An Embedding-based Framework for Recommanding SPARQL Queries,"['Lijing Zhang', 'Xiaowang Zhang', 'Zhiyong Feng']",2018-06-16T08:17:08Z,https://arxiv.org/abs/1806.06205v1
Meta-learning: searching in the model space,"['Włodzisław Duch', 'Karol Grudzińsk']",2018-06-16T08:24:35Z,https://arxiv.org/abs/1806.06207v1
Offline Extraction of Indic Regional Language from Natural Scene Image using Text Segmentation and Deep Convolutional Sequence,"['Sauradip Nag', 'Pallab Kumar Ganguly', 'Sumit Roy', 'Sourab Jha', 'Krishna Bose', 'Abhishek Jha', 'Kousik Dasgupta']",2018-06-16T08:31:06Z,https://arxiv.org/abs/1806.06208v2
Semantic Image Retrieval by Uniting Deep Neural Networks and Cognitive Architectures,"['Alexey Potapov', 'Innokentii Zhdanov', 'Oleg Scherbakov', 'Nikolai Skorobogatko', 'Hugo Latapie', 'Enzo Fenoglio']",2018-06-14T14:53:53Z,https://arxiv.org/abs/1806.06946v1
Assessing the Scalability of Biologically-Motivated Deep Learning Algorithms and Architectures,"['Sergey Bartunov', 'Adam Santoro', 'Blake A. Richards', 'Luke Marris', 'Geoffrey E. Hinton', 'Timothy Lillicrap']",2018-07-12T12:53:50Z,https://arxiv.org/abs/1807.04587v2
Boosting Combinatorial Problem Modeling with Machine Learning,"['Michele Lombardi', 'Michela Milano']",2018-07-15T09:12:08Z,https://arxiv.org/abs/1807.05517v1
Visual Referring Expression Recognition: What Do Systems Actually Learn?,"['Volkan Cirik', 'Louis-Philippe Morency', 'Taylor Berg-Kirkpatrick']",2018-05-30T06:03:21Z,https://arxiv.org/abs/1805.11818v1
Using Inter-Sentence Diverse Beam Search to Reduce Redundancy in Visual Storytelling,"['Chao-Chun Hsu', 'Szu-Min Chen', 'Ming-Hsun Hsieh', 'Lun-Wei Ku']",2018-05-30T08:59:44Z,https://arxiv.org/abs/1805.11867v1
Simplifying Reward Design through Divide-and-Conquer,"['Ellis Ratner', 'Dylan Hadfield-Menell', 'Anca D. Dragan']",2018-06-07T03:49:05Z,https://arxiv.org/abs/1806.02501v1
Removing Algorithmic Discrimination (With Minimal Individual Error),"['El Mahdi El Mhamdi', 'Rachid Guerraoui', 'Lê Nguyên Hoang', 'Alexandre Maurer']",2018-06-07T04:49:46Z,https://arxiv.org/abs/1806.02510v1
Dempsterian-Shaferian Belief Network From Data,['Mieczysław A. Kłopotek'],2018-06-06T18:27:39Z,https://arxiv.org/abs/1806.02373v1
Human-aided Multi-Entity Bayesian Networks Learning from Relational Data,"['Cheol Young Park', 'Kathryn Blackmond Laskey']",2018-06-06T20:51:06Z,https://arxiv.org/abs/1806.02421v1
Deep Reinforcement Learning for General Video Game AI,"['Ruben Rodriguez Torrado', 'Philip Bontrager', 'Julian Togelius', 'Jialin Liu', 'Diego Perez-Liebana']",2018-06-06T22:39:26Z,https://arxiv.org/abs/1806.02448v1
Reference Model of Multi-Entity Bayesian Networks for Predictive Situation Awareness,"['Cheol Young Park', 'Kathryn Blackmond Laskey']",2018-06-06T23:17:12Z,https://arxiv.org/abs/1806.02457v2
Jointly Embedding Entities and Text with Distant Supervision,"['Denis Newman-Griffis', 'Albert M. Lai', 'Eric Fosler-Lussier']",2018-07-09T21:40:53Z,https://arxiv.org/abs/1807.03399v1
Easing Embedding Learning by Comprehensive Transcription of Heterogeneous Information Networks,"['Yu Shi', 'Qi Zhu', 'Fang Guo', 'Chao Zhang', 'Jiawei Han']",2018-07-10T06:21:22Z,https://arxiv.org/abs/1807.03490v1
Reasoning about exceptions in ontologies: from the lexicographic closure to the skeptical closure,"['Laura Giordano', 'Valentina Gliozzi']",2018-07-08T20:28:54Z,https://arxiv.org/abs/1807.02879v1
A Game-Based Approximate Verification of Deep Neural Networks with Provable Guarantees,"['Min Wu', 'Matthew Wicker', 'Wenjie Ruan', 'Xiaowei Huang', 'Marta Kwiatkowska']",2018-07-10T11:28:46Z,https://arxiv.org/abs/1807.03571v2
Shortening Time Required for Adaptive Structural Learning Method of Deep Belief Network with Multi-Modal Data Arrangement,"['Shin Kamada', 'Takumi Ichimura']",2018-07-11T05:30:20Z,https://arxiv.org/abs/1807.03952v1
Backpropagation for Implicit Spectral Densities,"['Aditya Ramesh', 'Yann LeCun']",2018-06-01T18:28:20Z,https://arxiv.org/abs/1806.00499v1
Deep Pepper: Expert Iteration based Chess agent in the Reinforcement Learning Setting,"['Sai Krishna G. V.', 'Kyle Goyette', 'Ahmad Chamseddine', 'Breandan Considine']",2018-06-02T18:35:37Z,https://arxiv.org/abs/1806.00683v2
Problem-Adapted Artificial Intelligence for Online Network Optimization,"['Spyridon Vassilaras', 'Luigi Vigneri', 'Nikolaos Liakopoulos', 'Georgios S. Paschos', 'Apostolos Destounis', 'Thrasyvoulos Spyropoulos', 'Merouane Debbah']",2018-05-30T17:12:48Z,https://arxiv.org/abs/1805.12090v2
Admissible Abstractions for Near-optimal Task and Motion Planning,"['William Vega-Brown', 'Nicholas Roy']",2018-06-03T14:56:42Z,https://arxiv.org/abs/1806.00805v1
Graph networks as learnable physics engines for inference and control,"['Alvaro Sanchez-Gonzalez', 'Nicolas Heess', 'Jost Tobias Springenberg', 'Josh Merel', 'Martin Riedmiller', 'Raia Hadsell', 'Peter Battaglia']",2018-06-04T17:29:40Z,https://arxiv.org/abs/1806.01242v1
JUMPER: Learning When to Make Classification Decisions in Reading,"['Xianggen Liu', 'Lili Mou', 'Haotian Cui', 'Zhengdong Lu', 'Sen Song']",2018-07-06T08:49:56Z,https://arxiv.org/abs/1807.02314v1
Region Growing Curriculum Generation for Reinforcement Learning,"['Artem Molchanov', 'Karol Hausman', 'Stan Birchfield', 'Gaurav Sukhatme']",2018-07-04T01:49:29Z,https://arxiv.org/abs/1807.01425v1
Quasi-Dilemmas for Artificial Moral Agents,"['Daniel Kasenberg', 'Vasanth Sarathy', 'Thomas Arnold', 'Matthias Scheutz', 'Tom Williams']",2018-07-06T21:34:48Z,https://arxiv.org/abs/1807.02572v1
Sample-Efficient Reinforcement Learning with Stochastic Ensemble Value Expansion,"['Jacob Buckman', 'Danijar Hafner', 'George Tucker', 'Eugene Brevdo', 'Honglak Lee']",2018-07-04T16:51:56Z,https://arxiv.org/abs/1807.01675v2
Transfer with Model Features in Reinforcement Learning,"['Lucas Lehnert', 'Michael L. Littman']",2018-07-04T18:41:27Z,https://arxiv.org/abs/1807.01736v1
Scalable Formal Concept Analysis algorithm for large datasets using Spark,"['Raghavendra K Chunduri', 'Aswani Kumar Cherukuri']",2018-07-06T05:22:31Z,https://arxiv.org/abs/1807.02258v1
Experimental Tests of Spirituality,['Abraham Loeb'],2018-06-04T16:28:21Z,https://arxiv.org/abs/1806.01661v1
Hierarchical Graph Clustering using Node Pair Sampling,"['Thomas Bonald', 'Bertrand Charpentier', 'Alexis Galland', 'Alexandre Hollocou']",2018-06-05T12:54:07Z,https://arxiv.org/abs/1806.01664v2
Introducing the Simulated Flying Shapes and Simulated Planar Manipulator Datasets,"['Fabio Ferreira', 'Jonas Rothfuss', 'Eren Erdal Aksoy', 'You Zhou', 'Tamim Asfour']",2018-07-02T14:20:24Z,https://arxiv.org/abs/1807.00703v1
Understanding the Effectiveness of Lipschitz-Continuity in Generative Adversarial Nets,"['Zhiming Zhou', 'Yuxuan Song', 'Lantao Yu', 'Hongwei Wang', 'Jiadong Liang', 'Weinan Zhang', 'Zhihua Zhang', 'Yong Yu']",2018-07-02T15:41:34Z,https://arxiv.org/abs/1807.00751v6
Dynamic Prediction Length for Time Series with Sequence to Sequence Networks,"['Mark Harmon', 'Diego Klabjan']",2018-07-02T01:00:23Z,https://arxiv.org/abs/1807.00425v2
Task-Driven Convolutional Recurrent Models of the Visual System,"['Aran Nayebi', 'Daniel Bear', 'Jonas Kubilius', 'Kohitij Kar', 'Surya Ganguli', 'David Sussillo', 'James J. DiCarlo', 'Daniel L. K. Yamins']",2018-06-20T20:27:23Z,https://arxiv.org/abs/1807.00053v2
Modeling Mistrust in End-of-Life Care,"['Willie Boag', 'Harini Suresh', 'Leo Anthony Celi', 'Peter Szolovits', 'Marzyeh Ghassemi']",2018-06-30T04:38:47Z,https://arxiv.org/abs/1807.00124v2
Stochastic Constraint Optimization using Propagation on Ordered Binary Decision Diagrams,"['Anna L. D. Latour', 'Behrouz Babaki', 'Siegfried Nijssen']",2018-07-03T10:58:38Z,https://arxiv.org/abs/1807.01079v1
Solving Atari Games Using Fractals And Entropy,"['Sergio Hernandez Cerezo', 'Guillem Duran Ballester', 'Spiros Baxevanakis']",2018-07-03T10:59:26Z,https://arxiv.org/abs/1807.01081v1
